Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2023-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Iceland,ISL,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.154562863,1.195603385,1.239763771,1.049773398,1.019283788,1.111767398,1.114568707,1.03890709,1.080342455,1.095545273,1.077668019,0.906414602,0.993931086,1.207214303,1.329021067,1.521722421,1.448383528,1.675887128,1.302214186,0.986500707,1.087048929,1.16556529,1.095016135,1.121489625,1.186529163,1.076230413,1.159077524,1.294250551,1.301662498,1.147554208,1.083153523,1.178983344
Israel,ISR,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.847465529,0.871161862,0.884592737,0.834102682,0.8638109,0.922740677,0.933822101,0.918102858,0.880777348,0.84659299,0.84205381,0.812307107,0.730861581,0.796290156,0.788947122,0.828249883,0.854126532,0.909794309,1.077816332,1.014834321,1.067157443,1.102465188,1.025787912,1.063368314,1.101305086,1.009542901,0.986445837,1.042248953,1.054060084,1.08586823,1.115043131,1.183646209
Italy,ITA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.117343245,1.122988918,1.153489395,0.916778639,0.906976465,0.92268513,1.000958715,0.914267849,0.891932642,0.859492219,0.743739929,0.731181199,0.778669562,0.942740743,1.059629384,1.063870111,1.033308863,1.109115543,1.152622236,1.075769181,1.024964584,1.056058355,0.960676318,0.979220102,0.982617634,0.819590515,0.775434334,0.779361395,0.80448865,0.735241752,0.739881516,0.76606563
Jamaica,JAM,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382185506,0.335664213,0.27714946,0.380726243,0.368524481,0.425429642,0.470167127,0.531149573,0.5511732,0.543991588,0.534308356,0.526460346,0.537210623,0.493081944,0.511329972,0.543028822,0.54318053,0.559419692,0.592719493,0.544338154,0.595368783,0.626414652,0.636342497,0.590991797,0.565737371,0.558222887,0.526829163,0.528129602,0.537750876,0.526956621,0.504774392,0.49167317
Jordan,JOR,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266081346,0.264511676,0.276492119,0.272851046,0.283107421,0.281672114,0.279003877,0.277690455,0.291087818,0.28597145,0.27847883,0.27445076,0.272737385,0.273201865,0.274294496,0.271290938,0.291196816,0.29784964,0.360930098,0.369813587,0.394938775,0.409767871,0.425537749,0.433844202,0.449997439,0.439962871,0.442027668,0.423000606,0.42252152,0.422488473,0.416462452,0.404960019
Japan,JPN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.295737528,1.386323694,1.46582448,1.639495017,1.749671043,1.852445481,1.565968141,1.391027995,1.271026391,1.42252912,1.435444414,1.231327594,1.146634487,1.20395814,1.242236855,1.175413453,1.070074033,1.021791131,1.130479675,1.231366377,1.272610185,1.346426432,1.306847686,1.037983398,0.972696106,0.854808293,0.969911657,0.937019853,0.943267859,0.956246496,0.961498896,0.932253796
Kazakhstan,KAZ,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.199410337,0.200555709,0.207013775,0.209230507,0.212776969,0.217659182,0.219582854,0.223659876,0.225142133,0.164763326,0.159093961,0.166015048,0.165570441,0.185917332,0.231194,0.270507386,0.336142408,0.389024022,0.470271657,0.398992005,0.471753329,0.559880287,0.562209565,0.566854256,0.517957444,0.452580027,0.32389683,0.371941999,0.375177814,0.35728976,0.340990093,0.361646389
Kenya,KEN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.369422483,0.334975688,0.332486475,0.226764231,0.268845274,0.319184909,0.307976303,0.328088193,0.337528863,0.297684458,0.28507658,0.274575119,0.272239944,0.294021013,0.294195167,0.313562041,0.343564944,0.387421137,0.425969644,0.422564244,0.4143145,0.398556504,0.449294489,0.437373269,0.435490207,0.397647935,0.388012306,0.388594786,0.403760645,0.410831976,0.408120337,0.399487954
Kyrgyz Republic,KGZ,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239499101,0.24172577,0.247300538,0.250191424,0.254042797,0.25996658,0.262307502,0.226935362,0.20459459,0.147702089,0.150202146,0.155297305,0.16101591,0.176320218,0.18489363,0.199783899,0.21654019,0.260619627,0.318862559,0.28098964,0.285171929,0.340842625,0.325573794,0.317207788,0.298884251,0.265985334,0.239398565,0.24625433,0.248895369,0.250722339,0.237214582,0.241356499
Cambodia,KHM,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225117013,0.372485622,0.409231095,0.386714516,0.358918048,0.307247701,0.30300862,0.279851926,0.275917645,0.274109843,0.269372776,0.272431069,0.274982125,0.278373617,0.29206685,0.321845064,0.321059668,0.323583622,0.337867525,0.331463001,0.332750047,0.343290592,0.34316761,0.345463444,0.35262938,0.355067304,0.359228502,0.349840683,0.339729884
Kiribati,KIR,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.473144436,0.506527017,0.493236132,0.469473741,0.528074294,0.531429241,0.605880186,0.594847565,0.534024685,0.565098896,0.506679505,0.471857065,0.512185086,0.615398006,0.691172313,0.699462686,0.667364238,0.766464463,0.816568535,0.755697771,0.885666357,0.991873524,0.972046034,0.892584464,0.853805262,0.736687056,0.768252743,0.796786871,0.770783581,0.690364122,0.697368184,0.754889408
St. Kitts and Nevis,KNA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.550573845,0.550879841,0.567137133,0.565034742,0.587919807,0.580356692,0.573602255,0.592186247,0.601992907,0.610130282,0.607398707,0.617396276,0.629053109,0.627176513,0.633595222,0.604355592,0.669329959,0.69293418,0.689967719,0.706432694,0.701744407,0.726368118,0.74672125,0.753202615,0.753698349,0.753671593,0.754672775,0.755468298,0.735273847,0.714192685,0.659238383,0.62145562
"Korea, Rep.",KOR,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.791115888,0.806044381,0.79791709,0.805471883,0.85214728,0.93054628,0.91213841,0.788621814,0.55304763,0.634993498,0.66115229,0.586138649,0.615280907,0.664054274,0.693877302,0.770342027,0.808780734,0.828710763,0.712962423,0.648759797,0.727463085,0.771083474,0.758907615,0.7937883,0.828025228,0.758058349,0.74007667,0.771944251,0.776802723,0.734904338,0.70967928,0.746399739
Kuwait,KWT,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.335944427,0.29527123,0.276707604,0.282837309,0.319760139,0.295665982,0.241022981,0.281036049,0.328614907,0.296665222,0.309981313,0.325254396,0.356720414,0.425069182,0.482019832,0.499887269,0.615363019,0.473043344,0.521500218,0.622063065,0.628675199,0.632706614,0.628721354,0.632418702,0.618839651,0.585176363,0.638716425,0.621908171,0.524527019,
Latin America & Caribbean (excluding high income),LAC,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.198369973,0.218522006,0.222031593,0.241087274,0.253720663,0.265265343,0.258831388,0.22198813,0.154719598,0.161534397,0.177708716,0.167893641,0.15515766,0.165085219,0.176789741,0.185005904,0.208682847,0.230829274,0.270892334,0.268299366,0.2985149,0.3321022,0.326671742,0.346336049,0.340490903,0.346932124,0.33964794,0.338285357,0.330463108,0.318017227,0.316681987,0.294133752
Lebanon,LBN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264050165,0.282409195,0.295436648,0.354096818,0.387627612,0.435423995,0.448868956,0.50241008,0.524745058,0.524526406,0.502311471,0.483751763,0.499769039,0.497846161,0.478845284,0.459354409,0.44952951,0.451413361,0.476284788,0.521923201,0.518709279,0.523218445,0.536597215,0.529702174,0.511518973,0.50734424,0.492660767,0.487413519,0.50139736,0.502073029,0.385255947,0.290119686
Liberia,LBR,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.309222624,0.304586908,0.295735707,0.334997223,0.381238003,0.371457845,0.393255844,0.428924154,0.493770842,0.47726717,0.502310104,0.545838708,0.560399265,0.539034882,0.521862499,0.549791635,0.518197656,0.460993551,0.449292407,0.438923362,0.409375067,0.432133236
Libya,LBY,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.348806084,0.349946848,0.310507543,0.185365011,0.206261253,0.242487391,0.300342661,0.347309212,0.360412211,0.451416893,0.329050809,0.383754411,0.483725079,0.536344263,0.52160308,0.452136081,0.35498452,0.363245762,0.434861693,0.449278047,0.448859096,0.423955915,0.263447034
St. Lucia,LCA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604138193,0.616413354,0.613196697,0.605014438,0.607640334,0.625306144,0.611587759,0.618497405,0.626477155,0.632181035,0.6429273,0.62302641,0.615991061,0.635628854,0.623395484,0.6461292,0.659229284,0.664931596,0.66894293,0.666799208,0.687925495,0.677664147,0.69469006,0.6952703,0.715343687,0.744842512,0.725041451,0.739170489,0.722920214,0.727768801,0.688257018,0.656857433
Latin America & Caribbean,LCN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248561977,0.257552423,0.260031302,0.253181548,0.266051565,0.274660344,0.277158798,0.278060896,0.27486125,0.257584951,0.247858071,0.219652875,0.218426556,0.230863186,0.233326868,0.251518235,0.262583478,0.273860237,0.319184065,0.316486036,0.341133898,0.355345869,0.324814671,0.332682276,0.339282435,0.332579276,0.31791745,0.323983621,0.309664982,0.287217362,0.281897741,0.272918531
Lower middle income,LMC,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.431338721,0.460631203,0.496825294,0.471437532,0.457770767,0.495193427,0.434881587,0.434843505,0.393983993,0.380135341,0.347857819,0.305692664,0.28076914,0.393010275,0.491244379,0.512476543,0.510345529,0.445654431,0.435279047,0.43156182,0.520037293,0.562094846,0.532556962,0.455279218,0.425998401,0.372413562,0.340698652,0.413234415,0.44644579,0.41763373,0.409412019,0.433902392
Late-demographic dividend,LTE,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365511404,0.364475615,0.400340095,0.407922313,0.398069055,0.389868796,0.37359344,0.395163896,0.455694303,0.514202683,0.541312352,0.560067763,0.64332786,0.721248354,0.652445093,0.596492962,0.628227844,0.581601852,0.588649798,0.587238888,0.494685198,0.485310601,0.50013245,0.527437903,0.490482084,0.50691006,0.541559047
Luxembourg,LUX,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11733945,1.076959244,1.160065245,1.116030784,1.169872197,1.330770389,1.269928339,1.097799955,1.071740387,1.0206195,0.882716833,0.862937259,0.904910273,1.09120102,1.183203615,1.177361002,1.151163136,1.262643345,1.323746106,1.259428551,1.227152284,1.259857307,1.16503352,1.189002987,1.174578026,0.97777044,0.94296412,0.958319839,1.002472131,0.942117283,0.978099078,1.016067363
Latvia,LVA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.422181974,0.418606432,0.413595451,0.420671989,0.425553687,0.418084589,0.395536154,0.410361528,0.465145739,0.519488747,0.545851898,0.613195385,0.77382711,0.841312674,0.724357798,0.64500663,0.692985833,0.650401081,0.662902361,0.661006193,0.552059219,0.5363333,0.547372328,0.578586224,0.544989298,0.551473983,0.602125995
"Macao SAR, China",MAC,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346921768,0.375454586,0.422886269,0.452757429,0.473661885,0.501427227,0.503662634,0.502786913,0.487324784,0.474051858,0.45352714,0.436560041,0.424115572,0.416750666,0.413651228,0.423992921,0.44369324,0.467855447,0.506286268,0.50997751,0.526881055,0.553713665,0.571382737,0.581261291,0.608564057,0.643334183,0.640123841,0.642277135,0.645777208,0.649839135,0.647071699,0.616326292
St. Martin (French part),MAF,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.473637981,0.457117502,0.476667512,0.440500102,0.438645082,0.497892793,0.481159203,0.435819664,0.429168752,0.416933033,0.373381182,0.345522579,0.353142449,0.402867376,0.428752307,0.420807806,0.417802113,0.452468293,0.490532621,0.469537701,0.448445749,0.453933426,0.434568261,0.451369896,0.479861841,0.409291543,0.407243121,0.415130041,0.422589618,0.40850104,0.409349966,0.428715338
Monaco,MCO,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186554412,0.188214999,0.207256752,0.193009134,0.135748728,0.143064569,0.151544283,0.155356188,0.170358687,0.202615273,0.210186395,0.221893635,0.270873056,0.339179624,0.322089472,0.381056362,0.425574497,0.413644367,0.396346941,0.377112713,0.295246399,0.271470837,0.301226608,0.334212246,0.330878625,0.349698435,0.33986377
Madagascar,MDG,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.279742068,0.239098235,0.26371453,0.275967736,0.234316761,0.245957657,0.303821618,0.248967608,0.244641508,0.223920242,0.226833082,0.245901439,0.272023347,0.289330171,0.212757555,0.227815964,0.228874381,0.280985432,0.325046268,0.301601977,0.307453391,0.34312215,0.338455337,0.352373832,0.341209261,0.302058565,0.296237762,0.32522428,0.321439484,0.310024239,0.305245177,0.311275619
Maldives,MDV,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261079588,0.268323399,0.274590643,0.268444417,0.272002369,0.271382284,0.385030181,0.364401138,0.359013712,0.384486341,0.406937414,0.423834001,0.454436547,0.495155239,0.547533145,0.556621547,0.538393759,0.530703669,0.536643889,0.531437251,0.538705556,0.528933427,0.53036849,0.534177096,0.518523155,0.514499688,0.50284287
Middle East & North Africa,MEA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47873249,0.531825802,0.580204853,0.660161767,0.649232023,0.462933296,0.485959944,0.544410558,0.538604532,0.589271369,0.645459305,0.677492266,0.678717585,0.615876356,0.619013468,0.653966544,0.65650901,0.674444373,0.671135071,0.550121508,0.607760525,0.617630823,0.596735487,0.617315925,0.605252436,0.525456674,0.452528812,0.470956173,0.482031718,0.501631678,0.46724839,0.512935864
Marshall Islands,MHL,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.842240732,0.855785646,0.861935842,0.867521468,0.871676977,0.877740702,0.886058472,0.929770444,0.940196536,0.95603266,0.930602439,0.907164544,0.923518971,0.918145968,0.892745367,0.880795449,0.884163253,0.874213538,0.904605925,0.894650755,0.892529335,0.938595164,0.9785222,0.956495843,0.948062376,0.908463477,0.967041474,0.972531668,0.940018299,0.881668526,0.924338495,0.942366624
Middle income,MIC,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425859032,0.461357783,0.238205885,0.276819343,0.366094249,0.47950615,0.458941206,0.374907451,0.34429258,0.334598895,0.302617745,0.301283025,0.311034359,0.37000599,0.389831912,0.391479728,0.387039364,0.436206355,0.460112207,0.416390125,0.402932238,0.436109971,0.396814672,0.411795897,0.409065644,0.350046699,0.340177788,0.347021863,0.363693678,0.337110246,0.344363648,0.36503652
Mali,MLI,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.474692414,0.417371688,0.438134016,0.41301404,0.287832235,0.363155434,0.342229336,0.311313306,0.309868315,0.283475383,0.23873159,0.23698973,0.255020168,0.27644861,0.306708625,0.319740301,0.327585569,0.364007061,0.41117971,0.405418676,0.397387884,0.45854813,0.441437522,0.44404246,0.44289514,0.369700005,0.356656559,0.369424215,0.382679709,0.36328772,0.367345703,0.375066551
Malta,MLT,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.768905595,0.75571148,0.775538173,0.650053037,0.666768347,0.704516656,0.686329448,0.639696615,0.641712966,0.627808794,0.56827184,0.561871782,0.576016509,0.653092147,0.70534484,0.712263579,0.717220786,0.777507683,0.837193729,0.791085506,0.758959089,0.79920379,0.744867465,0.767004782,0.779006246,0.665371701,0.645360771,0.66247601,0.692864819,0.640085252,0.649964147,0.684878262
Myanmar,MMR,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123135024,0.123693531,0.120014846,0.137930256,0.172014348,0.200659244,0.218026168,0.197690554,0.151370434,0.168346706,0.17771054,0.140336655,0.121525273,0.133853225,0.138843311,0.133656485,0.128203327,0.145830276,0.190142024,0.21901986,0.252298186,0.329149975,0.319780221,0.308828297,0.301772806,0.291501605,0.281954837,0.27248247,0.27328613,0.257323155,0.283144102,0.273107493
Middle East & North Africa (excluding high income),MNA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271061043,0.282010663,0.296695599,0.379932068,0.431014439,0.44199905,0.423217138,0.479618018,0.533255055,0.516560719,0.490505864,0.506404641,0.47509929,0.483471607,0.480648601,0.399022028,0.386476521,0.396468576,0.411375324,0.374476,0.374335536,0.403921177
Mongolia,MNG,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.350727906,0.345183057,0.205985854,0.121184949,0.139970732,0.20214828,0.179940428,0.149407649,0.136130205,0.122475613,0.127306109,0.134875592,0.13966038,0.146206359,0.160719708,0.1840526,0.222516095,0.243776776,0.291637777,0.239254086,0.348609257,0.421588555,0.425507268,0.413851584,0.376122394,0.363938952,0.340711993,0.324388651,0.337515964,0.33849457,0.328398085,0.356204313
Northern Mariana Islands,MNP,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.877846128,0.885775105,0.670298747,0.612124589,0.576380254,0.572473827,0.672359886,0.715803732,0.729077787,0.730774531,0.668441823,0.556629028,0.527357778,0.537257193,0.586954329,0.597345213,0.567512527,0.584136766,0.641651298,0.569027754,0.49205776,0.581181155,0.635084912,0.612061923,0.591693216,0.45680605,0.314537326,0.359452769,0.381131257,0.379389273,0.345983455,0.364941608
Mauritania,MRT,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.348365631,0.366975079,0.357249403,0.281347439,0.29916418,0.286965851,0.271447199,0.270257158,0.25504962,0.237053226,0.216180035,0.2091137,0.206703981,0.218808264,0.234342883,0.260096299,0.284649176,0.313500616,0.369708029,0.332324376,0.382048958,0.425734778,0.409752758,0.400479779,0.390474718,0.362861046,0.326983009,0.310823994,0.318437521,0.320662475,0.33330238,0.37148255
Mauritius,MUS,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50721256,0.505796649,0.523993521,0.493012824,0.505401933,0.538997783,0.5486405,0.4832445,0.448606523,0.449111546,0.43573272,0.407936314,0.414799835,0.461374263,0.487105956,0.457692068,0.458630528,0.489755661,0.558931443,0.491195364,0.509570228,0.552266398,0.547718423,0.539395341,0.549216385,0.481566642,0.467683501,0.489603153,0.494027833,0.462124827,0.42225284,0.395316923
Malawi,MWI,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536378103,0.583347231,0.502631524,0.51504982,0.320650457,0.318152267,0.47520495,0.525493981,0.328764379,0.319177747,0.301655729,0.30564594,0.459492667,0.391291288,0.391574606,0.38666961,0.391782427,0.385922281,0.422259383,0.450649506,0.468377857,0.503268284,0.378679138,0.314322036,0.344093081,0.373524253,0.308072147,0.343808967,0.355365242,0.369439041,0.400144709,0.387531537
Malaysia,MYS,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358505284,0.353369396,0.382027767,0.383930035,0.383215136,0.407035625,0.413141244,0.375236876,0.289042654,0.294520634,0.313498615,0.301741372,0.306407057,0.310389378,0.320439645,0.339384631,0.353428617,0.385138033,0.429879311,0.380047752,0.440766709,0.479128898,0.470613637,0.467250551,0.459981076,0.401390513,0.38431603,0.384798378,0.403031491,0.385960545,0.372932717,0.384011882
North America,NAC,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.550345383,0.528660402,0.549025843,0.516589219,0.538409102,0.550751466,0.525533301,0.51630119,0.460754432,0.439025,0.420571782,0.368695571,0.326175816,0.451364412,0.525259235,0.544765133,0.544848138,0.556164305,0.517655858,0.532585875,0.634671793,0.648151816,0.636144404,0.553857209,0.522574017,0.460498418,0.43607304,0.527666136,0.54106804,0.491388256,0.445442239,0.484678217
New Caledonia,NCL,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
